frame,DetObj#,x,y,z,v,snr,noise
36,10,0.25027,1.51478,1.26992,0.17662,5.66459,3.09526
36,10,0.17476,1.53682,1.08688,-0.0502,13.34146,3.24901
36,10,0.22724,1.5271,0.94869,0.17697,9.2787,2.68156
36,10,0.26364,1.47901,1.02733,-0.09832,11.94325,2.19382
36,10,0.27449,1.46464,1.23163,0.12927,4.29264,3.17928
36,10,0.1972,1.4476,1.08856,0.07343,14.40478,2.94144
37,6,0.27624,1.42798,1.26089,-0.07869,7.32244,3.24254
37,6,0.30713,1.27193,0.90527,-0.02053,8.59806,2.39902
37,6,0.3677,1.36557,1.04704,0.00024,11.42609,2.62683
37,6,0.52338,1.34742,0.96223,-0.0629,7.76124,2.41193
37,6,0.25161,1.39756,1.12177,-0.03825,6.99262,2.60918
37,6,0.29397,1.44466,1.08851,-0.00367,14.55607,2.3823
38,5,0.26292,1.45353,1.07294,0.0368,9.61431,3.56022
38,5,0.32084,1.44155,1.04376,-0.04257,12.95059,2.02221
38,5,0.43395,1.44635,1.12119,-0.10394,8.22178,3.17804
38,5,0.2551,1.3591,1.08233,-0.05799,12.23362,1.66856
38,5,0.42266,1.49004,0.97141,-0.01367,14.13764,3.55457
39,11,0.18032,1.46001,1.09494,-0.00901,8.52228,2.78063
39,11,0.33118,1.42379,1.07196,0.18012,10.83592,1.97637
39,11,0.40091,1.45036,0.95693,0.10019,8.1203,3.00145
39,11,0.25126,1.50148,0.99476,0.06647,6.69683,4.75619
39,11,0.27798,1.50279,1.15609,0.16462,8.69643,3.76244
39,11,0.42709,1.48504,1.07771,0.07045,11.80783,4.20674
39,11,0.35545,1.39425,1.27863,0.09951,11.25356,2.89202
39,11,0.25084,1.47927,1.14527,-0.00654,15.11628,4.34516
39,11,0.418,1.30472,1.1469,0.06401,10.59138,3.8851
39,11,0.50637,1.49106,1.00516,0.21065,11.17781,3.02878
39,11,0.27141,1.51088,1.01825,0.08809,17.84305,3.48161
40,5,0.30525,1.43049,1.0529,-0.00071,7.09243,4.28854
40,5,0.42053,1.47057,1.06703,-0.15398,10.03463,4.08051
40,5,0.42806,1.45012,1.0343,-0.0071,13.24335,2.21524
40,5,0.33834,1.45367,1.04916,-0.039,12.42225,2.4945
40,5,0.35402,1.65119,1.02485,0.00503,4.97858,1.97214
41,14,0.38776,1.39408,0.98973,-0.08359,5.97195,3.66482
41,14,0.45092,1.46619,1.06556,-0.08764,10.80867,4.25045
41,14,0.3322,1.54845,1.07776,0.06999,13.24346,2.15358
41,14,0.38528,1.51382,0.97336,-0.17104,7.449,2.94583
41,14,0.31806,1.42221,0.9995,-0.21795,9.35418,3.06045
41,14,0.33175,1.29652,1.13589,-0.13993,12.71374,3.47835
41,14,0.39186,1.44519,0.93631,-0.08748,16.67267,2.83238
41,14,0.30663,1.50995,1.10516,-0.01153,8.65291,1.12577
41,14,0.33631,1.39147,1.04542,-0.03,7.84041,1.55727
41,14,0.35634,1.49735,0.99205,-0.12458,10.35162,3.24059
41,14,0.37905,1.48848,0.91433,0.01734,8.39315,2.92672
41,14,0.2562,1.45643,0.99555,-0.06125,9.24471,3.57501
41,14,0.31072,1.47161,1.1632,0.05563,14.14526,1.65113
41,14,0.39248,1.43603,0.93061,0.03107,12.85069,4.40533
42,12,0.46193,1.3666,1.00871,0.03108,7.15955,2.03254
42,12,0.33046,1.38528,1.03041,-0.11106,6.72242,2.70073
42,12,0.3921,1.40119,0.91938,0.02135,9.35896,3.15896
42,12,0.36287,1.42903,0.89544,-0.09182,9.4644,2.91016
42,12,0.47769,1.28013,1.1326,0.01831,11.22341,3.24142
42,12,0.26513,1.42513,1.00564,-0.07267,14.32583,3.19941
42,12,0.44511,1.48096,1.03478,-0.03109,11.90268,3.29264
42,12,0.41261,1.49581,1.05639,-0.08529,7.30316,3.40921
42,12,0.24931,1.45462,0.90845,0.01915,6.71743,4.14978
42,12,0.41794,1.50473,1.11634,0.12526,9.96076,4.21702
42,12,0.41984,1.33129,1.12647,0.12632,14.55579,3.24216
42,12,0.44659,1.31803,1.10315,-0.05735,14.89562,3.42508
43,7,0.3677,1.42111,1.00844,-0.03236,7.64694,2.68169
43,7,0.38668,1.32805,1.21309,-0.0758,7.78325,3.29119
43,7,0.46548,1.35879,1.06,-0.04361,11.77731,3.04766
43,7,0.27674,1.31705,1.07072,-0.0357,8.78076,3.04703
43,7,0.48442,1.41787,1.08227,-0.08182,9.29341,2.98351
43,7,0.35199,1.4463,1.06122,0.0495,11.39809,4.21206
43,7,0.32695,1.31058,1.11267,-0.03173,14.84886,3.2827
44,7,0.58444,1.386,1.10338,0.02865,14.78376,3.73712
44,7,0.33181,1.35551,1.21989,-0.06562,7.08811,4.10732
44,7,0.5319,1.5373,1.10272,-0.01839,10.821,2.52418
44,7,0.51696,1.36552,0.9527,0.00741,8.67128,4.25603
44,7,0.42847,1.46727,1.18463,0.03111,10.73471,3.00437
44,7,0.30834,1.37961,0.9715,0.02702,7.12142,2.04475
44,7,0.25421,1.44198,1.04865,-0.02447,11.07403,2.64501
45,11,0.37563,1.3866,0.95154,-0.10585,20.23852,1.8069
45,11,0.46338,1.42391,1.17938,0.0856,6.18835,3.35411
45,11,0.47431,1.56127,1.06603,0.00472,10.61829,3.11216
45,11,0.49955,1.51999,1.05904,0.0514,7.96789,3.06769
45,11,0.49235,1.40659,1.13892,0.10863,15.75428,4.30331
45,11,0.48396,1.46559,1.17904,0.04698,14.56027,2.68929
45,11,0.25182,1.3967,1.0497,-0.05996,10.07469,3.33141
45,11,0.39439,1.40978,1.12428,-0.09329,10.11206,3.33451
45,11,0.59762,1.32659,1.04382,0.07515,9.29171,3.14395
45,11,0.37665,1.33163,1.10644,-0.0254,9.98848,4.47855
45,11,0.34192,1.34469,1.11841,0.04372,4.43031,3.3659
46,15,0.45833,1.37641,1.11542,0.03842,11.99526,3.23963
46,15,0.42933,1.50517,1.04142,-0.06447,11.15175,2.33896
46,15,0.32608,1.28582,0.94789,-0.05365,8.50177,2.89536
46,15,0.37937,1.28032,1.06971,0.1749,12.21132,3.17259
46,15,0.59223,1.46594,1.08844,0.01155,3.76106,2.94741
46,15,0.50007,1.18518,1.01075,0.0475,10.47235,2.05316
46,15,0.46035,1.46604,1.10458,-0.07065,7.36771,3.29725
46,15,0.29481,1.38212,1.06703,-0.03007,10.05082,2.14388
46,15,0.31105,1.30422,1.0458,0.10782,12.52846,3.30916
46,15,0.38909,1.42614,1.11004,-0.00637,9.401,3.45087
46,15,0.44079,1.38275,1.11734,0.02188,4.99484,3.38071
46,15,0.2856,1.34627,1.09435,-0.02056,8.03335,1.62911
46,15,0.24959,1.40207,1.05909,0.13342,4.50664,3.87689
46,15,0.574,1.41046,0.98928,-0.00079,9.19463,3.9723
46,15,0.45707,1.48629,1.08673,-0.0416,6.18392,3.72043
47,16,0.37041,1.3518,1.13602,0.10733,12.87186,2.15689
47,16,0.44507,1.37449,1.06446,0.0054,6.29992,2.42034
47,16,0.32436,1.45981,1.10723,-0.1619,4.74726,2.72184
47,16,0.39594,1.49391,1.08364,-0.12588,10.76151,3.75798
47,16,0.44266,1.51022,1.06311,0.05538,4.88508,3.08777
47,16,0.39042,1.40866,1.10383,-0.08006,11.18516,3.07189
47,16,0.24658,1.5115,0.94308,-0.03454,4.62472,3.01576
47,16,0.41253,1.27031,0.97662,0.0199,10.44405,2.44369
47,16,0.19356,1.29195,1.01045,-0.01307,3.26373,2.94183
47,16,0.36858,1.40974,0.98877,0.07987,7.91606,3.13843
47,16,0.36221,1.36701,1.14367,-0.00735,12.50507,4.31873
47,16,0.27874,1.25699,1.0172,0.01651,7.44546,3.95008
47,16,0.42727,1.37405,1.10761,-0.13772,12.54951,1.89708
47,16,0.43605,1.35807,1.04661,0.03463,5.55236,4.08855
47,16,0.29973,1.30115,0.93952,0.0086,5.20199,2.91728
47,16,0.42916,1.31116,0.84423,0.02876,15.06657,2.90828
48,13,0.43506,1.3807,1.10432,-0.09864,12.35915,2.54528
48,13,0.50604,1.42756,1.14813,0.01612,10.87403,3.76509
48,13,0.55126,1.41045,1.03421,0.05595,3.70066,3.91598
48,13,0.42107,1.4511,1.2101,0.10464,10.2768,3.51159
48,13,0.42116,1.29811,1.17883,-0.0039,13.79696,3.2064
48,13,0.30264,1.35965,1.04271,0.04569,9.26681,2.89112
48,13,0.37737,1.44519,1.14301,0.10943,7.65462,2.93011
48,13,0.39459,1.33643,1.12381,0.04159,8.09917,4.50493
48,13,0.43652,1.47522,1.03743,0.09347,12.8224,3.66965
48,13,0.32197,1.30164,1.06422,0.09007,6.71869,3.14685
48,13,0.3806,1.2642,1.01057,0.02543,12.48822,3.70276
48,13,0.53285,1.40592,0.96679,0.01439,15.53113,3.12696
48,13,0.37027,1.46311,1.22392,0.11589,10.04818,2.61206
49,9,0.39118,1.39177,0.88962,-0.05002,10.12912,4.18713
49,9,0.4119,1.41477,1.08627,-0.07071,15.12039,3.05018
49,9,0.41854,1.29625,1.03194,0.03854,10.91947,3.046
49,9,0.49833,1.39969,1.12192,0.0134,13.30796,2.33313
49,9,0.3011,1.38254,1.05627,0.00669,9.71699,2.58651
49,9,0.2404,1.44375,1.13813,0.05835,9.0695,3.84077
49,9,0.41224,1.49801,1.17005,-0.15218,9.60488,3.03391
49,9,0.43101,1.32551,1.08367,-0.01945,4.12998,3.77963
49,9,0.36562,1.4476,1.11082,0.04368,11.23147,3.73222
50,13,0.45617,1.22941,0.99474,-0.12027,11.84501,1.244
50,13,0.38044,1.40283,0.87518,-0.01308,10.03507,2.97005
50,13,0.37299,1.3381,1.14796,0.0156,9.96016,3.59491
50,13,0.61796,1.48955,1.0151,-0.05625,11.20425,4.04218
50,13,0.58864,1.43883,1.07839,0.04629,11.13122,2.91447
50,13,0.3509,1.41301,1.12764,0.02868,7.17482,3.03507
50,13,0.659,1.46112,1.1514,-0.04723,11.15147,3.30816
50,13,0.39533,1.31225,0.99492,-0.02967,7.03545,3.19357
50,13,0.45502,1.47676,1.15552,0.2026,10.89787,2.5953
50,13,0.36775,1.36021,0.91974,-0.04338,11.97019,2.45398
50,13,0.37627,1.45172,1.01984,0.00451,11.29269,3.43962
50,13,0.47174,1.49545,1.12362,-0.13989,8.74052,3.3678
50,13,0.39714,1.43087,1.04016,-0.11888,11.03788,2.56027
51,8,0.49409,1.45335,1.00862,0.00155,10.69323,3.51649
51,8,0.42798,1.31601,1.12645,-0.07815,7.91739,2.74468
51,8,0.39299,1.3382,1.13213,-0.06399,6.23575,2.74621
51,8,0.55534,1.38143,1.08736,-0.06821,12.87745,3.10453
51,8,0.52372,1.21488,1.00076,0.13831,12.63218,3.6648
51,8,0.38897,1.39562,0.93404,0.03573,9.47611,3.77228
51,8,0.43513,1.35387,0.91246,-0.09621,5.94823,2.28406
51,8,0.36603,1.43453,1.06556,0.17674,12.91277,3.12212
52,17,0.44479,1.40602,0.95159,0.21025,12.33551,3.29645
52,17,0.3412,1.29812,1.24669,0.03413,11.37364,3.88645
52,17,0.50396,1.31605,1.08455,0.00591,7.84828,3.41108
52,17,0.4734,1.30841,1.10442,-0.02142,8.73691,3.43176
52,17,0.42509,1.47355,0.98735,-0.02978,9.47596,2.90006
52,17,0.43515,1.3477,1.017,-0.0389,13.49463,2.76712
52,17,0.33159,1.36295,1.01564,0.00072,1.67162,4.69895
52,17,0.27872,1.27994,0.9941,-0.02319,5.93005,4.09005
52,17,0.40257,1.44825,1.16026,0.05861,11.36834,2.73047
52,17,0.46288,1.23055,1.21817,0.09933,12.97002,3.03994
52,17,0.56528,1.32863,1.01068,-0.05276,13.76267,2.39093
52,17,0.49672,1.34189,0.80562,-0.0269,2.61185,4.53372
52,17,0.46625,1.45532,1.04641,0.02865,11.02389,2.14352
52,17,0.48707,1.31314,1.10231,0.03142,6.08726,2.60527
52,17,0.4273,1.36688,1.11053,-0.03004,8.49094,3.53158
52,17,0.43244,1.2911,1.02079,-0.06344,9.41879,3.90752
52,17,0.50057,1.32755,1.09863,-0.01035,8.53986,3.6787
53,16,0.53896,1.37164,0.91075,0.05384,8.41186,3.73391
53,16,0.38451,1.36072,1.12989,-0.06638,11.11759,3.12602
53,16,0.41968,1.41745,0.96705,-0.0095,9.89904,4.35017
53,16,0.39236,1.38915,1.19355,0.07668,12.04626,3.62618
53,16,0.4131,1.32266,0.92008,0.03516,6.13505,4.45745
53,16,0.56577,1.44208,1.00717,-0.1293,8.59169,4.16363
53,16,0.36121,1.3258,1.00532,0.05936,2.10694,4.33925
53,16,0.31881,1.33005,1.03686,0.12677,8.139,2.43901
53,16,0.41177,1.25741,1.0479,-0.05811,10.83111,3.98619
53,16,0.46483,1.17993,1.13456,0.03573,10.6744,4.26006
53,16,0.36682,1.36423,0.98811,-0.19328,7.90658,4.2586
53,16,0.42031,1.31257,1.08562,0.06376,7.06046,1.30831
53,16,0.5021,1.28718,1.21024,0.01199,6.76387,3.68075
53,16,0.53694,1.36988,1.08155,-0.05285,8.03925,2.55357
53,16,0.53561,1.35352,1.02485,0.03234,13.32535,4.29899
53,16,0.46395,1.45422,1.28351,0.07455,8.76603,3.43489
54,16,0.4304,1.40335,1.12595,0.04258,11.8471,2.89066
54,16,0.39179,1.1786,0.99243,-0.09553,12.66873,3.80121
54,16,0.43158,1.45984,1.03801,0.08284,10.23318,3.28823
54,16,0.49592,1.22292,1.00192,-0.03374,8.32758,3.57292
54,16,0.45796,1.26228,0.97115,0.05817,10.32654,3.23546
54,16,0.37902,1.31366,0.85649,0.00767,12.14614,2.34284
54,16,0.19754,1.27939,1.02956,0.06553,9.42701,2.07539
54,16,0.6259,1.41179,0.98236,-0.22966,8.67099,2.56277
54,16,0.34656,1.41633,1.19167,-0.02032,4.33672,3.54508
54,16,0.63616,1.42151,1.05476,0.03679,8.19316,2.35507
54,16,0.4683,1.14079,0.99271,-0.06189,8.5992,2.69147
54,16,0.3967,1.42314,1.16459,0.09193,8.70575,3.78128
54,16,0.31293,1.47338,1.06078,-0.04766,11.11072,3.98159
54,16,0.47342,1.4499,0.93502,0.08115,11.55688,3.98238
54,16,0.46083,1.30288,1.12852,0.15736,9.1333,1.42789
54,16,0.51817,1.25604,0.98105,0.06606,10.18056,1.84553
55,7,0.44707,1.24898,1.03702,0.04804,11.85391,3.88884
55,7,0.4171,1.30902,1.13774,0.06654,12.60013,3.44818
55,7,0.40057,1.33538,1.09758,-0.02802,10.84547,4.1332
55,7,0.40035,1.48049,1.23,-0.1046,8.51986,2.95116
55,7,0.4552,1.38882,0.98492,-0.02945,12.98818,2.49736
55,7,0.41192,1.35609,1.1722,0.14036,6.33941,3.58268
55,7,0.50826,1.45027,1.11045,-0.07672,9.09487,3.42874
56,9,0.45075,1.29987,1.00209,-0.0334,9.31848,2.65004
56,9,0.41776,1.28229,1.12787,0.07177,10.77628,2.21709
56,9,0.30403,1.35815,1.00775,0.10298,14.06099,2.78583
56,9,0.49582,1.30347,1.08248,-0.01307,12.45223,1.05251
56,9,0.46747,1.31538,0.98277,0.02308,6.68255,3.29392
56,9,0.5102,1.2893,1.21775,0.06762,10.28747,3.20877
56,9,0.44761,1.4889,1.04742,-0.0062,11.11912,2.59881
56,9,0.43559,1.31054,1.01415,-0.03626,8.44363,3.57463
56,9,0.32264,1.21852,1.06779,-0.00678,10.72651,3.34212
57,10,0.42905,1.26726,1.06346,0.0179,13.99034,3.22589
57,10,0.38139,1.27935,1.0295,0.10917,12.01011,4.14565
57,10,0.45082,1.37349,1.04157,-0.0594,10.4637,2.71393
57,10,0.53645,1.34334,0.98232,0.09742,10.77642,3.77983
57,10,0.41129,1.38794,1.02096,0.04665,8.46131,4.08863
57,10,0.61115,1.40544,1.08025,-0.0588,11.76878,3.46543
57,10,0.36581,1.44177,1.01659,-0.07963,7.71043,3.18194
57,10,0.51534,1.29021,1.10885,-0.04186,7.83287,3.46518
57,10,0.41022,1.31029,0.98226,-0.02809,8.82682,4.48956
57,10,0.41232,1.20775,1.08177,-0.14646,5.05311,3.6204
58,8,0.36158,1.29361,1.14847,-0.02549,6.41526,2.30711
58,8,0.46752,1.35935,1.15245,0.10308,7.40008,3.69235
58,8,0.42725,1.34993,1.05035,-0.01622,9.43819,2.8251
58,8,0.42893,1.25438,1.03058,0.01948,10.43883,2.42124
58,8,0.46127,1.23203,0.95761,-0.16702,5.9426,3.08796
58,8,0.57717,1.2919,1.01752,-0.00875,6.96906,3.02101
58,8,0.43046,1.34575,1.01916,0.01037,7.11332,3.39001
58,8,0.47145,1.35782,0.9474,-0.12808,10.37206,2.23465
59,7,0.34245,1.43721,1.05167,-0.03308,11.09115,3.45529
59,7,0.56436,1.32684,1.01725,0.0211,9.5606,3.79192
59,7,0.40506,1.32202,0.98223,-0.08006,14.90022,2.75866
59,7,0.40668,1.41035,1.1204,-0.03358,9.54243,4.17916
59,7,0.39256,1.30114,1.13991,-0.02836,6.71457,2.40163
59,7,0.39698,1.27194,1.06604,0.0664,12.13796,4.5683
59,7,0.43603,1.31052,1.11941,-0.0435,8.23252,3.04481
60,11,0.45492,1.33106,1.06812,-0.01639,6.94063,5.49097
60,11,0.41273,1.40578,1.04106,-0.06155,15.66239,3.49498
60,11,0.45348,1.40085,0.92783,-0.04133,12.84546,3.43378
60,11,0.49683,1.34855,0.98178,-0.03091,8.94976,3.34709
60,11,0.61448,1.33999,1.09928,0.00408,9.92921,2.0879
60,11,0.43254,1.29387,1.1961,-0.0644,10.79543,2.35794
60,11,0.40443,1.34099,1.10628,0.03928,13.96557,3.33632
60,11,0.60827,1.21959,1.03689,-0.03663,4.72926,3.48008
60,11,0.44396,1.23147,1.10973,0.01432,6.14121,3.0337
60,11,0.2927,1.3849,1.10457,0.17793,11.95209,3.57127
60,11,0.33421,1.17975,1.00234,0.0348,10.52366,3.84837
61,9,0.51298,1.56062,1.08757,0.04797,7.68068,3.44562
61,9,0.47304,1.33705,1.12532,-0.11198,15.20399,2.99768
61,9,0.45534,1.22541,0.97584,0.13267,11.29392,3.00837
61,9,0.53321,1.38056,1.15765,0.01275,10.98936,3.56029
61,9,0.3523,1.30017,0.99238,-0.149,13.33069,2.06478
61,9,0.40681,1.373,1.07377,-0.04559,7.88057,3.37582
61,9,0.46149,1.30836,1.05289,0.01007,7.03005,3.60551
61,9,0.54998,1.32964,0.93945,-0.01882,10.00667,2.86694
61,9,0.53197,1.27595,1.25183,0.03735,13.51645,2.89036
62,8,0.48826,1.23689,0.87266,0.10394,7.65474,2.71674
62,8,0.53306,1.52443,1.0625,-0.0556,8.85566,3.21159
62,8,0.58435,1.43848,1.05656,-0.02097,12.76239,3.60363
62,8,0.59027,1.39325,1.10614,-0.0836,8.02144,4.43483
62,8,0.50571,1.35813,1.02856,-0.08139,10.03983,4.53027
62,8,0.51955,1.36589,1.08322,-0.0423,11.212,4.58743
62,8,0.48541,1.24311,1.10117,-0.02199,14.707,4.05972
62,8,0.38339,1.2367,1.12732,-0.0183,9.57576,2.72814
63,16,0.43081,1.23275,1.08868,-0.12537,10.29351,3.1168
63,16,0.45032,1.33206,1.05108,-0.11323,12.36102,2.81092
63,16,0.49712,1.43347,1.1591,0.03822,15.6552,4.29986
63,16,0.51607,1.32159,1.08344,0.09171,5.55043,3.68016
63,16,0.47552,1.37511,1.08219,0.01984,4.92669,3.09636
63,16,0.26955,1.27369,0.94696,-0.04109,12.61336,3.45681
63,16,0.53665,1.36082,1.04888,-0.01661,10.29001,3.75077
63,16,0.43175,1.36635,1.02875,0.03022,11.07968,4.36386
63,16,0.55031,1.21477,1.0816,-0.01099,8.21756,3.84747
63,16,0.62797,1.33743,1.13962,0.11007,10.4195,2.71598
63,16,0.50089,1.36653,1.11813,0.02354,10.64295,4.53999
63,16,0.40092,1.25098,1.02578,-0.0514,7.30017,4.10472
63,16,0.50782,1.26507,1.14289,-0.08781,9.10966,3.96382
63,16,0.50054,1.24944,1.01296,-0.11319,9.84179,2.38613
63,16,0.584,1.48013,0.96834,-0.0852,6.61905,3.08921
63,16,0.47051,1.28023,1.16856,0.00911,11.5115,3.72326
64,17,0.53017,1.16747,1.00507,-0.06263,7.50865,3.33825
64,17,0.54568,1.16908,1.13231,-0.06094,12.88252,2.2842
64,17,0.37123,1.34649,0.92948,-0.09747,12.50638,4.44458
64,17,0.51893,1.33057,1.09081,0.03309,11.57335,3.1887
64,17,0.36767,1.28466,1.03417,-0.05764,11.35021,3.33453
64,17,0.46357,1.23838,1.15389,-0.04441,4.82614,3.54245
64,17,0.51099,1.22051,1.01911,-0.02287,10.71911,3.49899
64,17,0.48431,1.31535,1.01695,-0.05792,12.43666,3.6016
64,17,0.38512,1.26464,1.14304,-0.01294,8.96704,4.0014
64,17,0.49057,1.21705,1.11805,-0.10866,12.70217,3.09233
64,17,0.47025,1.30837,0.93376,-0.01151,7.30525,3.0443
64,17,0.46604,1.37623,1.02341,0.08866,9.74498,3.52378
64,17,0.69583,1.34653,1.13069,0.1131,8.85773,2.88607
64,17,0.55312,1.21333,0.99055,0.02473,13.0712,3.89902
64,17,0.49336,1.33708,1.12454,0.01962,14.41826,3.43795
64,17,0.46727,1.2644,1.11824,0.03932,8.41573,3.21684
64,17,0.45023,1.48933,1.18856,0.00994,6.01763,4.09028
65,14,0.46252,1.26948,1.17091,0.15427,10.39149,2.79183
65,14,0.57389,1.30211,1.0783,-0.02168,4.39587,3.20732
65,14,0.51091,1.44458,1.01549,0.08319,12.52839,2.35448
65,14,0.47116,1.18677,1.01214,0.14522,13.04532,2.67406
65,14,0.38563,1.24501,1.17927,-0.08072,12.73401,2.30145
65,14,0.53398,1.22804,1.14071,0.00225,9.58638,2.69644
65,14,0.4851,1.20158,0.92314,-0.13693,5.49144,5.50389
65,14,0.4687,1.28606,1.14442,0.00564,9.66971,3.57903
65,14,0.47966,1.28896,1.14496,0.05258,8.72706,4.5837
65,14,0.45648,1.347,1.19761,-0.16473,15.22899,3.44748
65,14,0.52186,1.30194,1.21272,0.0456,8.57894,4.6153
65,14,0.47934,1.3146,1.02938,0.07013,4.6896,3.18032
65,14,0.46223,1.3495,1.0624,0.0083,10.34471,1.97716
65,14,0.47509,1.29751,1.11233,0.03879,7.27628,2.95618
66,6,0.52916,1.25749,0.97353,0.00863,12.61328,3.6635
66,6,0.54531,1.26339,1.18232,0.00174,11.09697,3.69298
66,6,0.50264,1.19746,0.96622,0.12085,11.20976,3.79847
66,6,0.57269,1.29584,1.09777,-0.06226,10.77105,3.23455
66,6,0.38964,1.25486,1.07918,0.15352,11.6393,2.61621
66,6,0.39364,1.26208,0.91394,0.0112,10.29422,2.89055
67,11,0.48556,1.29184,0.99851,-0.11616,8.16684,4.38104
67,11,0.35183,1.18411,1.10122,-0.02019,10.71209,3.57002
67,11,0.50727,1.23718,1.00379,-0.08393,8.44545,3.25502
67,11,0.40544,1.37884,0.96986,0.01476,9.04599,1.87138
67,11,0.52517,1.36504,1.18452,-0.00779,4.54947,2.73369
67,11,0.42709,1.32516,1.04301,0.01483,6.84618,4.25658
67,11,0.54301,1.26596,1.09553,-0.0358,6.35425,3.33305
67,11,0.46758,1.20622,1.05894,0.165,9.51396,1.84841
67,11,0.50797,1.34771,1.09207,0.09891,12.3771,1.7956
67,11,0.47847,1.38307,1.06517,0.05658,8.35418,4.00107
67,11,0.47017,1.15701,1.17264,-0.03251,11.6627,2.97322
68,6,0.62468,1.37791,1.02924,0.0486,7.48234,3.94815
68,6,0.3442,1.27672,1.06412,0.09108,6.28267,3.3269
68,6,0.26441,1.24652,1.09654,-0.0977,5.48415,1.79916
68,6,0.5281,1.24883,0.98671,0.02531,9.1542,4.8819
68,6,0.59635,1.3089,1.02956,0.05075,15.88857,2.87789
68,6,0.35,1.23359,1.00353,0.09106,12.89658,1.82261
69,6,0.41315,1.13073,1.30837,0.17056,9.13467,2.46111
69,6,0.49701,1.42055,1.19874,0.02716,13.49842,1.75694
69,6,0.55447,1.4048,1.12342,0.0469,7.03034,2.31658
69,6,0.41392,1.46226,1.04327,-0.15978,7.2906,3.64522
69,6,0.45241,1.22797,1.02466,-0.21641,9.84616,2.60279
69,6,0.36607,1.43239,1.16088,0.05325,12.25614,2.64628
70,8,0.44507,1.29266,0.97235,0.03929,11.04626,3.02868
70,8,0.43803,1.24313,1.06651,0.02743,7.84929,4.02907
70,8,0.39579,1.37944,0.97687,-0.01044,5.87222,2.46842
70,8,0.36784,1.20346,1.02715,-0.06991,11.98687,4.64235
70,8,0.34588,1.39891,0.94597,-0.04037,8.58856,2.60022
70,8,0.33412,1.30638,1.20887,0.03644,10.13847,2.93982
70,8,0.34281,1.37295,1.03955,0.09536,13.68985,3.05122
70,8,0.42056,1.26581,0.97544,0.03726,15.85704,2.40952
71,16,0.48527,1.28662,1.04519,0.07351,12.37981,3.05775
71,16,0.37826,1.31111,1.02515,-0.01964,14.03711,3.98776
71,16,0.40683,1.2682,1.06532,0.00886,6.43915,3.50641
71,16,0.62085,1.25892,0.98484,0.00485,9.61218,2.65736
71,16,0.47309,1.23896,1.06565,-0.0223,9.58141,3.34547
71,16,0.51168,1.28049,1.17268,-0.08087,7.71292,3.33335
71,16,0.48142,1.37611,0.98497,-0.10955,10.3987,2.64807
71,16,0.366,1.25867,0.98734,0.04021,6.90767,4.14276
71,16,0.44289,1.31413,1.05876,-0.14637,12.05296,2.14122
71,16,0.42264,1.12925,1.09894,0.17413,11.00437,3.45908
71,16,0.24256,1.25701,1.15586,-0.10726,11.14831,2.21248
71,16,0.46065,1.21306,1.08741,-0.03645,14.11236,2.93226
71,16,0.51687,1.30662,1.02883,0.00693,9.51012,2.76605
71,16,0.36856,1.31787,0.94207,-0.00306,10.94306,4.05662
71,16,0.43966,1.24698,0.97989,-0.06689,11.56955,3.69716
71,16,0.38124,1.17218,1.12581,0.02127,8.1946,3.46853
72,17,0.57558,1.20341,1.02866,-0.11568,6.94407,4.65583
72,17,0.41288,1.19113,1.0885,-0.09584,8.47965,3.22519
72,17,0.43648,1.26894,1.03957,-0.03422,10.32446,3.78871
72,17,0.57933,1.35143,1.14952,0.05028,6.22249,3.83437
72,17,0.5064,1.28427,1.11329,0.21798,7.61248,2.59706
72,17,0.44154,1.40574,0.97081,0.07837,8.06252,4.29151
72,17,0.45889,1.28528,1.0916,-0.09927,13.22728,2.00552
72,17,0.46086,1.20116,1.08642,-0.06563,8.85253,1.39911
72,17,0.4127,1.32499,0.9708,0.06086,18.28999,4.10809
72,17,0.71282,1.24366,0.90365,-0.13417,9.98533,3.644
72,17,0.46602,1.25391,1.17911,-0.05195,4.98923,2.65463
72,17,0.45497,1.22026,1.06641,-0.04761,10.57883,2.21769
72,17,0.46255,1.16681,1.17521,-0.12445,14.64009,3.21402
72,17,0.37363,1.27605,1.09912,-0.017,13.91181,2.30382
72,17,0.57948,1.20716,1.16929,0.00424,7.0948,2.44698
72,17,0.38925,1.25812,1.01838,0.05198,12.44685,3.30095
72,17,0.5056,1.39043,1.12903,-0.10621,14.744,4.5124
