frame,DetObj#,x,y,z,v,snr,noise
16,20,0.27434,1.64679,1.10368,-0.12567,15.52102,3.09916
16,20,0.03159,1.39609,0.96567,-0.01313,13.55259,2.95278
16,20,-0.34285,1.65801,1.06151,-0.03304,18.08706,2.60513
16,20,0.01531,1.56245,0.90862,0.02838,12.75512,1.70767
16,20,-0.46058,1.57301,1.04972,0.02552,7.62836,2.533
16,20,0.30428,1.60497,0.72384,0.01509,11.79547,1.69651
17,27,0.04977,1.76444,1.02781,-0.01031,17.86005,2.19855
17,27,-0.39361,1.36634,1.04254,-0.02865,12.07261,2.89988
17,27,-0.22915,1.53611,0.96901,-0.08729,9.10709,1.21006
17,27,0.37499,1.2378,0.96581,0.08449,8.92502,1.55384
17,27,-0.31977,1.62721,0.89841,0.01624,16.30025,2.15124
17,27,-0.01164,1.50538,0.98733,0.07247,6.76197,1.75943
17,27,-0.37083,1.58316,0.93604,0.05716,13.39064,2.31841
17,27,0.09717,1.3968,1.20244,0.01432,8.4331,1.77929
17,27,-0.29062,1.51258,0.80935,0.07585,9.10262,2.23531
17,27,-0.04159,1.61252,1.09928,-0.03637,12.58833,2.20379
17,27,0.00149,1.53823,1.16487,0.04852,12.01958,2.5346
17,27,-0.04852,1.76624,1.03271,-0.09125,14.33943,1.39405
17,27,0.11977,1.34889,0.88607,0.00293,18.57203,2.17726
17,27,0.02854,1.64491,0.77043,0.03372,9.60816,2.66958
17,27,-0.21433,1.68807,0.87915,0.06581,16.93383,2.54317
17,27,0.074,1.69096,1.21875,0.02274,13.19004,3.37932
17,27,-0.00434,1.53109,0.64873,-0.11587,14.31836,0.67703
17,27,0.09812,1.60217,1.0453,-0.08496,17.70632,1.75483
17,27,-0.14778,1.47835,1.05229,0.01849,5.15177,3.71407
17,27,-0.37698,1.52183,0.9345,0.07008,14.94872,2.63845
17,27,-0.16467,1.79673,1.20484,-0.03034,12.5409,2.89341
17,27,-0.10065,1.51758,1.03728,0.0518,12.80946,1.11735
17,27,0.14371,1.2701,1.02551,0.03581,12.36724,2.16774
17,27,-0.06872,1.55545,1.20703,0.01019,18.42613,2.85163
17,27,-0.3541,1.43125,0.93984,-0.06287,11.43959,2.929
17,27,-0.07053,1.66493,0.78629,-0.07187,18.88365,2.50362
17,27,-0.40212,1.54672,0.91076,-0.21765,12.21195,2.17494
18,29,-0.32559,1.62074,1.14757,-0.00803,14.22353,1.69044
18,29,0.11763,1.60348,1.16783,0.15016,14.07431,2.07738
18,29,-0.27148,1.36345,1.02227,0.10155,9.45403,1.61798
18,29,0.21332,1.42445,0.91895,-0.03104,7.88561,2.19218
18,29,-0.11957,1.48824,0.66754,-0.08115,9.03074,1.99407
18,29,-0.18992,1.66342,1.36904,-0.15927,18.86876,1.22325
18,29,0.0087,1.30076,0.94791,0.07721,15.88292,2.29644
18,29,-0.03621,1.44616,1.03125,0.05335,14.85658,2.72199
18,29,-0.05713,1.52455,0.97706,0.11346,18.49912,2.11281
18,29,-0.12546,1.51306,0.92822,0.10674,12.03052,2.49673
18,29,0.09803,1.5972,1.15244,-0.0368,14.6056,2.32396
18,29,0.20199,1.44292,0.91556,-0.08029,7.03355,2.95505
18,29,-0.30444,1.45873,1.09963,-0.03144,14.73774,3.04716
18,29,0.26451,1.65604,0.7028,0.05923,10.15607,3.01899
18,29,-0.25854,1.66098,0.9794,-0.05776,16.94637,2.69514
18,29,-0.20821,1.38566,0.94141,0.01378,16.10876,2.75653
18,29,-0.29372,1.76506,1.02019,-0.00435,18.20943,0.93597
18,29,0.26486,1.46002,1.02128,0.02604,6.69294,2.34722
18,29,-0.21943,1.71527,1.11165,-0.00523,11.32687,1.97426
18,29,-0.07296,1.76442,0.85594,0.02851,10.39411,1.60541
18,29,-0.31101,1.3316,0.85903,-0.1163,13.12047,2.55404
18,29,-0.02217,1.216,1.21495,-0.11554,13.78988,2.62691
18,29,-0.21694,1.29049,0.99859,-0.07272,11.11979,2.40668
18,29,0.2955,1.53557,0.88879,-0.1742,16.98243,2.79056
18,29,-0.184,1.25732,0.81683,-0.01899,13.33657,2.58347
18,29,0.02085,1.58666,1.01535,-0.06749,10.12806,2.17183
18,29,-0.19501,1.39154,0.87537,0.05959,8.97233,1.64781
18,29,0.00096,1.07364,1.08962,0.05066,10.78404,2.40589
18,29,-0.21196,1.43715,1.11327,-0.17866,14.59158,1.78109
19,33,-0.16186,1.46545,1.0757,0.0449,5.83665,2.92073
19,33,-0.2031,1.59837,1.04352,-0.02276,16.37538,2.81743
19,33,-0.03329,1.48895,1.01196,0.03245,17.48452,2.79293
19,33,0.07641,1.75718,1.1331,-0.04664,14.11857,2.07696
19,33,0.14111,1.60243,1.06379,0.09499,14.27031,2.03108
19,33,-0.35141,1.60638,1.1032,-0.04384,9.30961,4.07539
19,33,0.40529,1.4442,1.08373,0.07251,13.12237,1.57788
19,33,0.00499,1.61847,1.02307,-0.06686,12.73525,2.41214
19,33,-0.14879,1.66665,1.30967,0.00289,18.75201,2.5598
19,33,-0.08612,1.60719,0.99655,-0.02035,10.26721,2.26226
19,33,0.25589,1.56783,0.98245,0.08225,9.72159,2.64855
19,33,-0.05109,1.75622,0.77276,0.00821,12.15783,1.67141
19,33,0.21316,1.91817,1.0209,-0.0246,9.71058,2.72404
19,33,-0.3017,1.68876,1.01344,0.00519,17.25713,2.55573
19,33,-0.12838,1.66747,0.9976,-0.10076,16.88246,1.81804
19,33,0.17914,1.58714,0.81522,-0.13436,14.45759,2.67257
19,33,-0.48187,1.16932,1.28948,-0.00239,18.20744,1.76684
19,33,0.07602,1.51129,1.11708,-0.10539,14.59744,2.3453
19,33,0.14867,1.55358,1.03164,0.08857,10.71292,2.28405
19,33,-0.25229,1.35702,0.89324,0.03776,17.2106,2.6195
19,33,-0.24222,1.53979,1.14742,-0.01959,17.26379,3.23101
19,33,-0.0296,1.3398,0.97422,-0.06886,16.58118,2.25509
19,33,0.15247,1.40885,0.92465,0.09767,19.8007,2.0084
19,33,-0.08726,1.59278,1.0178,-0.00935,12.62922,1.8769
19,33,-0.22382,1.55866,0.89302,0.12762,20.73398,2.35648
19,33,0.14271,1.62013,0.73121,-0.14514,22.44009,2.8746
19,33,-0.38671,1.52815,0.77904,0.04687,17.06857,1.71321
19,33,-0.32951,1.6168,0.90329,0.01,9.90425,2.69017
19,33,-0.3146,1.28478,1.06092,-0.04253,12.61539,2.68827
19,33,0.30278,1.21941,0.98593,0.03863,18.58037,2.69693
19,33,0.14432,1.40632,0.81722,0.01564,17.50786,2.92764
19,33,-0.11089,1.59109,0.87874,0.04581,20.41502,3.3641
19,33,0.11578,1.65593,1.20176,-0.01125,8.23052,2.86739
20,22,0.15901,1.76257,0.98934,0.0654,25.34223,3.08777
20,22,-0.38678,1.69321,0.84742,-0.08079,12.42633,3.01246
20,22,-0.1595,1.47152,1.04502,-0.04856,10.71413,3.11238
20,22,-0.0548,1.54384,0.87565,0.1452,14.64931,2.06801
20,22,0.1275,1.39186,0.90148,0.02312,13.93096,2.73663
20,22,-0.11484,1.53927,0.43756,0.09794,11.98924,2.54723
20,22,0.14588,1.39361,1.26508,0.01894,12.86215,2.58929
20,22,-0.03014,1.55404,1.05567,-0.02789,13.22554,1.89761
20,22,-0.18782,1.75094,0.97554,-0.02897,10.01134,2.88058
20,22,-0.38262,1.08452,0.90288,-0.07633,9.96865,3.13594
20,22,-0.104,1.42806,0.60721,-0.20192,13.97816,1.76455
20,22,0.25009,1.40222,0.97783,-0.00522,6.22719,1.36459
20,22,-0.06475,1.31332,0.91761,0.07718,14.47432,2.69083
20,22,-0.11332,1.58582,1.1642,-0.07968,16.22835,1.72863
20,22,-0.35136,1.3184,0.78297,-0.07641,12.56359,3.64665
20,22,0.17662,1.58471,1.09072,0.07429,14.87296,2.75717
20,22,0.21611,1.51333,1.03226,0.03806,12.06923,1.76448
20,22,0.02356,1.33279,0.84082,-0.08739,15.61576,1.53734
20,22,-0.08051,1.66931,0.96868,0.00205,16.60864,1.55363
20,22,-0.33698,1.67759,0.92675,-0.00763,9.1308,2.65622
20,22,-0.09019,1.44167,0.98828,-0.08418,13.94126,0.92759
20,22,-0.32117,1.70241,1.03865,-0.08965,15.47463,3.41668
21,23,0.28047,1.60036,1.12423,0.06694,7.07781,2.46302
21,23,0.03512,1.45929,0.92655,-0.01776,12.91913,1.75176
21,23,0.18626,1.43815,0.96197,0.00185,15.93978,1.42316
21,23,-0.2585,1.1572,0.95883,-0.06028,10.849,2.07814
21,23,-0.10416,1.28797,1.24676,0.00448,12.42379,1.23379
21,23,-0.25955,1.50505,1.06065,0.00484,12.47036,3.54021
21,23,-0.41159,1.49091,1.29476,-0.10181,11.89595,2.69676
21,23,0.08587,1.5925,1.03174,-0.1208,8.60269,2.07842
21,23,-0.33375,1.44933,1.0387,0.00046,14.69755,2.78104
21,23,0.10228,1.68955,1.03655,-0.06089,13.45184,2.92779
21,23,-0.01528,1.63054,0.92844,-0.03137,12.57475,1.92327
21,23,0.26561,1.5061,0.7942,-0.03637,15.27293,2.77268
21,23,-0.45366,1.16035,0.91168,-0.04286,16.5504,1.48707
21,23,-0.07703,1.43438,0.88837,-0.06024,16.16597,2.09287
21,23,-0.05327,1.56138,1.02201,-0.10531,16.13923,2.23309
21,23,0.19267,1.72655,0.90066,0.02281,10.87749,1.47708
21,23,0.02047,1.4259,1.04583,-0.02201,14.85792,2.64609
21,23,-0.60491,1.34313,1.00464,0.04289,17.69564,2.07467
21,23,-0.21566,1.40404,1.40022,0.07015,14.3393,2.95411
21,23,0.01667,1.33182,1.05762,-0.0947,16.17972,1.91804
21,23,-0.052,1.22888,0.70538,-0.12316,11.82473,2.29261
21,23,-0.02915,1.42752,0.80157,0.07002,10.4443,1.85419
21,23,-0.107,1.50802,1.13924,-0.13734,18.28201,2.77461
22,37,0.36716,1.50858,1.3363,0.02399,10.07358,2.54955
22,37,-0.32312,1.62725,1.0503,-0.06083,13.43239,1.95893
22,37,-0.27311,1.55876,0.93055,0.03676,17.69797,2.83823
22,37,0.01973,1.77749,1.06506,-0.00794,11.63045,2.98192
22,37,0.15031,1.30539,0.82088,-0.05556,16.19526,1.68221
22,37,-0.00791,1.38815,1.24409,0.0817,17.35975,2.37402
22,37,0.04955,1.37544,1.10603,0.07548,15.24039,1.44123
22,37,0.05387,1.54536,0.87421,0.02574,15.94778,2.84036
22,37,-0.14655,1.50355,0.96401,-0.10479,5.6783,2.66596
22,37,-0.04145,1.49281,0.95148,-0.06579,11.53349,2.91665
22,37,0.04211,1.58106,1.27721,-0.0265,18.24093,2.13157
22,37,0.03152,1.46406,0.7987,-0.05472,6.49372,3.21244
22,37,-0.29371,1.55157,1.14781,-0.07774,7.82276,2.82039
22,37,-0.26614,1.58235,0.67007,0.02416,17.44494,1.78241
22,37,0.06757,1.62257,1.01634,-0.00179,13.72126,2.57901
22,37,-0.148,1.41383,0.75195,-0.02174,19.9745,2.59614
22,37,0.19589,1.30059,0.58899,0.00896,11.96589,2.78988
22,37,0.01793,1.50521,1.10591,-0.0947,9.95145,3.47097
22,37,-0.45376,1.46517,1.19713,0.12658,9.59161,2.2496
22,37,-0.18774,1.50969,0.73644,-0.17857,16.99666,2.79571
22,37,0.14159,1.45449,1.11147,0.07997,14.50988,1.27507
22,37,-0.17475,1.71608,1.16073,-0.00646,10.6386,2.07273
22,37,0.17876,1.93712,1.14974,0.0959,9.58729,3.00426
22,37,-0.14753,1.30152,0.81538,-0.00184,14.16464,2.8451
22,37,-0.25109,1.31853,0.89133,0.14719,17.71682,4.18867
22,37,-0.10054,1.46048,1.31144,-0.06965,19.26219,2.17174
22,37,-0.10561,1.59116,0.85069,0.01732,17.09302,2.34262
22,37,-0.03696,1.7688,0.88993,-0.09295,19.8426,2.10906
22,37,0.03342,1.2185,0.99411,-0.07279,8.044,2.65942
22,37,-0.33056,1.7086,1.11561,0.03192,14.82762,2.26909
22,37,0.36058,1.50836,0.84652,0.04961,7.47767,2.2065
22,37,0.11009,1.50584,0.73839,-0.05791,14.89897,3.69722
22,37,-0.16647,1.47472,0.99008,0.01554,11.40969,1.34553
22,37,-0.26052,1.59256,1.0808,0.01294,23.81138,2.80927
22,37,-0.17063,1.64717,0.99268,0.0479,14.20209,1.49685
22,37,0.03768,1.29356,0.91914,-0.05433,19.43843,2.66417
22,37,-0.31738,1.4964,0.87731,-0.05432,12.6915,1.67425
23,20,-0.43065,1.28514,0.92149,0.00042,10.93879,2.21065
23,20,-0.13318,1.16192,0.79093,-0.00729,9.5801,2.3552
23,20,-0.30405,1.59558,1.08065,-0.01675,11.5602,2.52413
23,20,0.00771,1.43862,1.10072,0.05896,9.42947,2.35946
23,20,-0.00864,1.33502,1.05348,0.00888,9.3524,2.27986
23,20,-0.20005,1.47656,1.03393,-0.05408,9.76805,2.46276
23,20,-0.08572,1.33085,1.17926,0.01111,14.60195,2.00734
23,20,-0.18926,1.3376,1.13761,-0.09168,16.20678,2.94423
23,20,-0.34442,1.66099,1.00268,0.08533,15.44937,2.20333
23,20,0.17691,1.3724,0.98432,0.01917,10.36205,1.85263
23,20,0.09612,1.22129,1.03307,-0.01052,15.30609,2.68199
23,20,-0.31722,1.42914,0.86734,0.02296,17.54432,2.15443
23,20,-0.05169,1.45347,0.99993,-0.06232,14.14952,2.19714
23,20,-0.18126,1.49052,0.9734,0.03559,10.0296,1.58428
23,20,-0.21704,1.84137,1.23025,-0.02456,12.20336,2.96326
23,20,-0.17977,1.85785,1.24088,0.09808,10.40666,2.80258
23,20,0.09855,1.43416,1.01609,-0.0643,18.27766,2.30879
23,20,-0.37604,1.1928,0.84926,0.09562,11.89836,2.08491
23,20,-0.31655,1.68228,0.83311,0.01443,12.81258,1.36876
23,20,-0.12612,1.5808,1.04013,0.06737,17.46787,2.61249
24,35,-0.23978,1.60104,1.26839,-0.02828,11.09516,1.83183
24,35,-0.01049,1.46786,0.96973,0.00223,8.33651,1.94021
24,35,-0.10547,1.21118,1.19425,-0.09823,15.68918,1.06498
24,35,-0.07055,1.34629,0.8898,-0.05319,8.10992,2.33805
24,35,-0.18881,1.13718,1.06054,0.05889,11.93179,1.45801
24,35,-0.04143,1.43481,0.84461,-0.09354,20.87611,1.36403
24,35,0.10616,1.54001,1.13219,-0.00603,14.3469,1.9498
24,35,0.07794,1.5174,1.05435,0.06739,15.51746,1.38622
24,35,-0.45313,1.54314,0.92298,-0.00549,13.62617,3.57928
24,35,0.12519,1.75627,0.8606,0.0766,12.55164,3.05559
24,35,-0.12894,1.4682,1.09298,0.08343,18.61914,2.75971
24,35,-0.04473,1.44025,0.79866,0.07014,16.72394,2.90447
24,35,-0.20362,1.50677,0.80249,-0.15538,12.91834,1.92524
24,35,-0.19503,1.59662,0.8911,0.04873,11.92757,2.09443
24,35,-0.29823,1.48385,1.19841,-0.06854,13.95866,1.61467
24,35,-0.0449,1.3767,0.89204,0.08384,15.69297,2.16446
24,35,-0.06454,1.52441,0.94407,-0.00868,12.38572,2.21287
24,35,0.08944,1.65833,1.11546,-0.02976,14.07229,2.09523
24,35,-0.26256,1.21327,0.99631,0.07244,10.65374,2.48807
24,35,-0.00143,1.51848,1.08943,-0.14096,13.37957,2.26308
24,35,-0.04421,1.17995,0.91488,-0.04365,13.43728,2.64168
24,35,0.17293,1.47818,0.89519,0.08001,18.99168,3.48833
24,35,-0.09579,1.46112,1.12325,0.09128,12.61983,2.03388
24,35,-0.16894,1.4957,1.09696,-0.00956,12.09858,3.26964
24,35,-0.14119,1.22272,1.19963,-0.00762,14.77692,1.97846
24,35,-0.27775,1.49564,1.06056,-0.1605,19.1854,2.16308
24,35,-0.19144,1.48159,1.05201,-0.08265,11.52769,1.56038
24,35,-0.20784,1.30178,0.76567,0.02758,10.52836,2.53791
24,35,-0.19316,1.40191,1.26841,-0.08292,13.60171,2.47656
24,35,0.20468,1.85588,1.04515,0.04441,18.58628,1.7113
24,35,-0.23575,1.44388,1.23268,0.00721,11.85011,2.11079
24,35,-0.06916,1.60431,1.11261,0.03484,14.44787,2.86678
24,35,-0.35774,1.65961,1.03041,0.04979,16.07285,2.30443
24,35,-0.0788,1.83912,1.05818,0.07638,17.68997,2.55772
24,35,-0.30098,1.45691,0.96729,0.13011,14.69875,2.63535
25,26,-0.49411,1.16293,1.21021,-0.03014,9.86865,2.68191
25,26,0.00283,1.55627,0.83684,-0.01532,6.26836,2.90483
25,26,0.11133,1.46396,0.96858,0.08149,17.48374,2.18925
25,26,0.06995,1.63996,1.00131,0.02906,15.35598,2.77352
25,26,-0.12614,1.52314,1.11454,0.02293,16.66766,2.85111
25,26,-0.26519,1.33265,0.95095,-0.05317,14.39092,1.68913
25,26,-0.26392,1.69804,1.02347,0.11231,11.95316,0.73669
25,26,0.0116,1.49816,0.91522,0.0787,14.24895,2.13468
25,26,-0.50791,1.80376,1.22903,-0.05963,17.28433,1.63102
25,26,-0.01541,1.2759,0.9702,-0.05997,10.29323,2.74141
25,26,0.07261,1.46559,1.03592,-0.09304,11.85051,1.78269
25,26,-0.23715,1.47251,0.9439,0.06391,12.56212,2.51439
25,26,-0.49053,1.70688,1.10532,-0.1114,17.41746,1.97792
25,26,-0.37056,1.50954,1.05938,0.01615,14.77179,2.56483
25,26,-0.10686,1.53369,0.97713,-0.15112,19.44558,2.78362
25,26,-0.01363,1.49855,1.03283,0.0164,13.06885,1.66155
25,26,-0.31147,1.4819,1.26096,-0.02393,13.77749,2.2022
25,26,-0.41595,1.54868,0.66677,0.05045,14.98351,2.84535
25,26,-0.25089,1.46617,0.89619,0.04315,17.34965,2.25418
25,26,-0.19358,2.08434,0.86391,-0.07371,14.71852,1.73528
25,26,-0.15489,1.50891,1.04953,0.13554,14.14192,2.19076
25,26,-0.11509,1.44382,0.99949,0.01791,9.94576,4.11858
25,26,-0.1666,1.22871,1.32488,0.02975,14.21268,2.27288
25,26,-0.04775,1.53861,0.97121,0.07295,14.98065,3.48167
25,26,0.0148,1.60057,1.15524,0.01012,14.70026,1.22254
25,26,-0.20692,1.16512,0.90151,0.05554,18.52371,2.05103
26,24,-0.38546,1.35486,0.93539,0.1176,20.03291,2.04491
26,24,-0.25724,1.46836,1.14844,0.05572,17.16612,2.68315
26,24,-0.46071,1.05373,1.02024,0.10904,11.74613,2.37323
26,24,-0.29301,1.25565,0.94448,-0.08835,18.05238,2.24109
26,24,-0.15427,1.62492,1.08838,-0.06227,13.11964,2.98366
26,24,-0.1263,1.33525,0.98269,-0.01653,13.13217,2.8056
26,24,-0.06171,1.63264,1.12088,0.04923,14.10354,1.98148
26,24,0.16466,1.42009,1.15876,0.00871,16.76553,2.47641
26,24,0.01698,1.77284,1.11347,0.06577,17.21857,2.64943
26,24,-0.0399,1.55213,0.9248,-0.09539,13.83277,0.9394
26,24,-0.2354,1.42013,1.01627,-0.00065,16.46546,1.6466
26,24,-0.09604,1.47861,1.01445,0.00249,15.02745,2.06541
26,24,-0.53862,1.57129,1.06042,-0.02147,13.46458,2.21974
26,24,-0.0905,1.47922,1.08386,0.1265,13.54151,0.96111
26,24,-0.1028,1.21689,0.8549,0.02408,13.23532,1.40406
26,24,-0.02916,1.60265,1.04683,0.08619,10.26782,1.29885
26,24,-0.09505,1.6139,1.05464,0.06031,14.85324,2.35022
26,24,0.21249,1.49242,1.19132,0.05235,14.51007,2.17016
26,24,-0.06218,1.76411,0.95333,0.06129,14.17721,3.35079
26,24,-0.19089,1.81468,0.78023,0.06564,13.61845,2.90944
26,24,0.15522,1.58425,1.09318,-0.02466,21.45901,2.61691
26,24,-0.14046,1.58066,1.08875,0.05549,21.13023,1.29023
26,24,-0.23721,1.35489,0.94403,-0.00259,16.11166,1.32869
26,24,-0.37731,1.33353,1.0442,-0.04687,16.1668,3.33336
27,24,-0.10946,1.40581,1.50985,-0.0785,16.54151,2.63399
27,24,0.01731,1.42232,1.01883,0.09596,16.65617,2.09694
27,24,-0.34663,1.24235,0.88297,-0.04087,11.39533,1.8073
27,24,-0.0688,1.77675,0.9325,0.0295,8.34567,2.66886
27,24,0.09972,1.49516,0.93322,0.09039,15.81613,2.80793
27,24,-0.3741,1.44468,1.29596,-0.05513,15.42322,2.61785
27,24,-0.38905,1.38946,0.93557,-0.04859,14.58046,3.43246
27,24,-0.55742,1.62468,1.18923,0.03658,12.91802,2.66343
27,24,-0.19425,1.47229,0.86653,-0.12073,9.66607,2.44762
27,24,-0.05084,1.50913,0.67639,-0.04492,15.22831,2.75115
27,24,-0.26349,1.75261,0.8641,0.04142,15.63684,1.7778
27,24,0.12657,1.69259,1.43166,0.03263,14.86978,2.1599
27,24,-0.10497,1.58413,1.12691,0.04848,11.63279,1.50761
27,24,0.1189,1.55113,0.6943,0.02451,9.15641,2.50593
27,24,0.1888,1.43607,0.95784,-0.0056,17.10925,2.3803
27,24,0.08178,1.25828,0.91181,0.12312,14.77679,2.48052
27,24,0.00871,1.33438,1.08041,-0.05959,17.70877,2.47284
27,24,-0.03653,1.58146,1.23294,0.00619,9.10586,2.09582
27,24,-0.01937,1.59358,0.72687,-0.03854,10.36658,2.54096
27,24,-0.28153,1.2344,1.13081,0.06182,13.53603,1.86627
27,24,-0.00904,1.59595,1.27279,0.0162,13.75688,2.26757
27,24,-0.08499,1.60689,1.13459,0.02079,14.70007,2.7922
27,24,-0.18184,1.28304,0.87146,0.04842,11.17555,2.64639
27,24,-0.55972,1.51519,1.04541,-0.06404,12.04505,2.51481
28,22,-0.18536,1.41743,0.83283,0.00442,9.19465,3.02327
28,22,0.28577,1.57527,1.16874,-0.03283,17.89566,2.15747
28,22,0.19653,1.54274,0.90101,-0.09595,13.19935,2.37086
28,22,0.01982,1.46199,1.08889,0.09494,12.98563,3.26801
28,22,0.01755,1.43162,0.90911,-0.0098,12.11459,2.34956
28,22,-0.28253,1.4691,0.87127,-0.06628,10.10742,2.38609
28,22,-0.16114,1.46247,0.74828,0.07724,11.86087,1.94813
28,22,-0.44266,1.44832,1.04345,0.03804,16.33708,1.74954
28,22,-0.06396,1.70544,1.28021,0.01686,15.96749,2.85039
28,22,-0.17762,1.63298,1.0203,0.07326,15.83056,2.90226
28,22,-0.19878,1.47308,1.08031,-0.03629,16.79424,1.82348
28,22,0.16778,1.54005,0.98956,0.01372,16.40065,2.633
28,22,-0.20161,1.40015,0.98351,-0.06535,14.07072,2.63464
28,22,-0.15043,1.58419,1.06917,0.08988,14.50772,2.82611
28,22,-0.07033,1.52078,0.98313,-0.01156,13.89204,3.20452
28,22,-0.01477,1.30232,1.03976,-0.02134,11.03264,2.83587
28,22,-0.34887,1.68946,1.08958,0.01947,12.73824,2.1351
28,22,-0.34093,1.52559,0.75199,0.01835,16.17011,2.7784
28,22,0.01073,1.54858,1.0663,-0.15335,16.64029,2.15769
28,22,0.19782,1.38324,0.8627,-0.00097,20.27545,2.62806
28,22,-0.04195,1.48179,0.86381,0.09724,12.32872,3.44853
28,22,0.04136,1.52564,0.97212,0.0496,12.56136,1.51064
29,19,-0.14199,1.65989,1.00929,-0.01316,10.83799,2.58766
29,19,-0.14236,1.39753,1.15848,0.04641,15.38121,2.78691
29,19,-0.179,1.48098,0.78946,-0.03886,19.76196,2.16584
29,19,-0.15209,1.59346,0.989,0.03045,18.82782,3.4064
29,19,-0.08797,1.56653,0.81869,0.15725,16.5074,2.29452
29,19,0.02057,1.59906,1.07356,-0.00435,19.84449,2.48691
29,19,-0.16682,1.93773,0.76897,0.03865,6.99956,2.29895
29,19,0.1974,1.67086,1.14884,-0.14358,10.48796,2.35929
29,19,-0.11021,1.25185,1.04081,-0.04132,12.64479,2.16735
29,19,-0.23902,1.63326,0.6587,0.04419,13.43852,1.37375
29,19,-0.10542,1.75209,1.15446,-0.05435,8.65626,1.94545
29,19,-0.3929,1.48741,0.75895,0.04912,12.87683,2.42653
29,19,-0.1378,1.55192,1.07201,-0.03768,12.20063,2.17351
29,19,0.01932,1.44801,0.91181,-0.03854,16.91051,1.61693
29,19,-0.09994,1.60332,0.85197,-0.01248,18.3753,2.08273
29,19,-0.20675,1.32036,0.98009,0.10187,17.04549,2.71814
29,19,0.17697,1.67559,0.92784,0.09214,12.82533,1.59384
29,19,0.17889,1.47721,0.95693,-0.10934,16.87196,3.4196
29,19,-0.19369,1.42316,0.98832,0.06671,12.87726,2.77816
30,21,-0.31744,1.52802,1.02592,-0.0489,16.93596,2.45589
30,21,-0.42387,1.64716,0.97934,0.07985,15.30545,2.3994
30,21,0.22567,1.09035,1.00865,-0.16773,16.82338,2.86974
30,21,-0.13499,1.6498,1.06686,-0.04864,13.29334,3.24015
30,21,-0.09201,1.54942,1.1724,-0.05979,7.37595,2.14113
30,21,-0.11204,1.74737,1.1744,-0.03783,6.12757,2.90891
30,21,0.01465,1.60904,0.99383,0.02274,17.73308,2.76739
30,21,-0.28495,1.54004,1.21305,0.01058,10.97278,2.49353
30,21,0.0585,1.38758,0.57068,0.09218,19.1523,2.42105
30,21,-0.26195,1.54342,0.51682,-0.04874,14.60329,3.54193
30,21,-0.18081,1.36583,0.70617,0.11519,15.92161,2.91677
30,21,0.12648,1.49435,0.70721,0.08716,14.54949,3.22727
30,21,-0.06578,1.28267,0.85691,0.16387,17.17505,2.27152
30,21,-0.04802,1.50982,0.90889,-0.15199,9.21204,3.06947
30,21,0.03876,1.5858,0.94909,0.14734,14.45066,2.12774
30,21,-0.11791,1.58193,0.96968,-0.1459,13.30968,2.95183
30,21,-0.26577,1.48254,0.75694,0.01958,8.15137,2.09047
30,21,0.12292,1.50289,0.93604,0.02538,8.87317,2.21731
30,21,-0.17792,1.54428,0.91738,0.00952,11.37205,1.71175
30,21,-0.62551,1.49303,0.87848,-0.07034,10.28485,2.58081
30,21,-0.15475,1.41373,1.22682,-0.0859,14.11685,2.06372
31,22,-0.04617,1.34062,0.96228,-0.04203,14.61669,2.24812
31,22,-0.08964,1.8656,1.15919,-0.05031,17.28866,2.50411
31,22,0.08413,1.40099,1.04312,-0.00457,13.61136,3.21723
31,22,-0.11979,1.38147,0.66735,-0.07182,11.5378,3.38259
31,22,-0.14665,1.62489,0.81127,-0.00307,14.27211,0.6113
31,22,-0.15581,1.5768,1.14534,0.05907,14.39378,1.14263
31,22,0.05263,1.88914,0.85033,-0.09046,14.53755,2.04338
31,22,-0.01797,2.0524,1.26001,-0.00545,12.88631,0.81536
31,22,-0.20374,1.40304,1.16966,-0.10501,16.97983,2.54915
31,22,-0.36822,1.49057,0.82534,0.05307,11.40031,3.10977
31,22,-0.31359,1.91605,1.10786,-0.13504,18.42151,1.51847
31,22,-0.23414,1.53642,0.81999,0.05625,11.53928,2.81596
31,22,-0.42273,1.28341,1.02112,-0.03145,22.02767,2.75852
31,22,0.00961,1.83913,0.90544,-0.04351,13.46304,3.32905
31,22,-0.23528,1.43426,1.294,0.01257,17.47939,1.21346
31,22,0.17279,1.34829,1.17486,0.0171,13.40626,2.21553
31,22,0.07301,1.42295,0.94649,0.0118,18.95202,2.43182
31,22,-0.06831,1.24207,0.92311,0.04688,15.14785,2.72478
31,22,-0.19635,1.70364,0.8971,-0.04703,15.29881,0.70231
31,22,-0.00788,1.44545,1.1611,0.03021,11.98486,1.79393
31,22,-0.27872,1.27073,1.1151,0.00639,12.6762,0.08573
31,22,-0.15146,1.01717,1.22962,-0.036,10.94023,2.14732
32,32,-0.22198,1.4803,0.94654,0.02415,20.20281,1.32596
32,32,-0.0663,1.35003,1.22167,-0.01611,14.52978,2.71303
32,32,-0.38844,1.72476,1.15288,-0.02744,9.97096,2.57193
32,32,0.30193,1.47249,0.67876,-0.11341,15.54036,2.54596
32,32,-0.16627,1.65116,1.06476,0.06751,20.15005,2.85951
32,32,-0.06497,1.39432,1.043,0.02945,13.58408,2.74648
32,32,-0.13315,1.39482,1.34843,0.04911,14.22733,2.27857
